AddNum,StPreDir,StName,StSuffix,Zip4,Name,geometry,longitude,latitude,jointadd
5210,S,MORROW,ST,83709,LaGrande,POINT (-116.320690204 43.55556035200004),-116.32069020399996,43.55556035200004,5210 S MORROW ST
10747,W,HIGHLANDER,CIR,83709,LaGrande,POINT (-116.317002423 43.55537096900008),-116.31700242299996,43.55537096900008,10747 W HIGHLANDER CIR
5252,S,MORROW,ST,83709,LaGrande,POINT (-116.3202136359999 43.55531979300008),-116.32021363599995,43.55531979300008,5252 S MORROW ST
10753,W,HIGHLANDER,CIR,83709,LaGrande,POINT (-116.317356891 43.55525549000004),-116.31735689099997,43.555255490000036,10753 W HIGHLANDER CIR
5280,S,MORROW,ST,83709,LaGrande,POINT (-116.3198880099999 43.55508619900007),-116.31988800999994,43.55508619900007,5280 S MORROW ST
5271,S,FIVE MILE,RD,83709,LaGrande,POINT (-116.3146271589999 43.55511318200007),-116.31462715899994,43.55511318200007,5271 S FIVE MILE RD
5300,S,MORROW,ST,83709,LaGrande,POINT (-116.319594941 43.55480546500007),-116.31959494099999,43.55480546500007,5300 S MORROW ST
5303,S,FIVE MILE,RD,83709,LaGrande,POINT (-116.314600265 43.55475774100006),-116.31460026499997,43.55475774100006,5303 S FIVE MILE RD
5322,S,MORROW,ST,83709,LaGrande,POINT (-116.31933321 43.55454805700003),-116.31933320999997,43.554548057000034,5322 S MORROW ST
5347,S,FIVE MILE,RD,83709,LaGrande,POINT (-116.314604919 43.55444860300003),-116.31460491899998,43.554448603000026,5347 S FIVE MILE RD
5376,S,MORROW,ST,83709,LaGrande,POINT (-116.319217163 43.55413974700008),-116.31921716299996,43.55413974700008,5376 S MORROW ST
10856,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.3174834709999 43.55397212400004),-116.31748347099995,43.55397212400004,10856 W LA GRANGE ST
10988,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.318411221 43.55396545900004),-116.31841122099996,43.55396545900004,10988 W LA GRANGE ST
10888,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.317951073 43.55396431900004),-116.31795107299996,43.553964319000045,10888 W LA GRANGE ST
10800,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.317090181 43.55396242300003),-116.31709018099997,43.55396242300003,10800 W LA GRANGE ST
10790,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.316665835 43.55395869600005),-116.31666583499998,43.55395869600005,10790 W LA GRANGE ST
10760,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.3161925109999 43.55396104100004),-116.31619251099994,43.553961041000036,10760 W LA GRANGE ST
10702,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.315815367 43.55396290800007),-116.31581536699997,43.553962908000074,10702 W LA GRANGE ST
10604,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.314725263 43.55395080400007),-116.31472526299996,43.55395080400007,10604 W LA GRANGE ST
11109,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.319989012 43.55349762800006),-116.31998901199995,43.55349762800006,11109 W LA GRANGE ST
5430,S,CLOVERDALE,RD,83709,LaGrande,POINT (-116.3342158359999 43.55245853900004),-116.33421583599994,43.55245853900004,5430 S CLOVERDALE RD
5625,S,FIVE MILE,RD,83709,LaGrande,POINT (-116.314827524 43.55218015800006),-116.31482752399995,43.552180158000056,5625 S FIVE MILE RD
5600,S,CLOVERDALE,RD,83709,LaGrande,POINT (-116.334208431 43.55169188000008),-116.33420843099998,43.55169188000008,5600 S CLOVERDALE RD
5795,S,FIVE MILE,RD,83709,LaGrande,POINT (-116.316997245 43.55076433100004),-116.31699724499998,43.55076433100004,5795 S FIVE MILE RD
5880,S,CLOVERDALE,RD,83709,LaGrande,POINT (-116.334238195 43.54979472400004),-116.33423819499995,43.54979472400004,5880 S CLOVERDALE RD
5970,S,CLOVERDALE,RD,83709,LaGrande,POINT (-116.334171789 43.54862029800006),-116.33417178899998,43.54862029800006,5970 S CLOVERDALE RD
12036,W,LAKE HAZEL,RD,83709,LaGrande,POINT (-116.33227604 43.54674825700005),-116.33227603999995,43.54674825700005,12036 W LAKE HAZEL RD
11966,W,LAKE HAZEL,RD,83709,LaGrande,POINT (-116.331383024 43.54672983600005),-116.33138302399999,43.546729836000054,11966 W LAKE HAZEL RD
6195,S,FIVE MILE,RD,83709,LaGrande,POINT (-116.314580414 43.54694326200007),-116.31458041399998,43.54694326200007,6195 S FIVE MILE RD
11360,W,LAKE HAZEL,RD,83709,LaGrande,POINT (-116.323903209 43.54666475400006),-116.32390320899998,43.54666475400006,11360 W LAKE HAZEL RD
5000,S,CLOVERDALE,RD,83709,LaGrande,POINT (-116.334227531 43.55727976700007),-116.33422753099995,43.55727976700007,5000 S CLOVERDALE RD
5090,S,CLOVERDALE,RD,83709,LaGrande,POINT (-116.33420991 43.55692068800005),-116.33420991,43.55692068800005,5090 S CLOVERDALE RD
11978,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.331545847 43.55670162500007),-116.33154584699997,43.55670162500007,11978 W HIGHLANDER RD
11916,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.3310468989999 43.55668907300003),-116.33104689899994,43.55668907300003,11916 W HIGHLANDER RD
11852,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.330121917 43.55669377000004),-116.33012191699999,43.55669377000004,11852 W HIGHLANDER RD
12012,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.331996347 43.55667739000006),-116.33199634699997,43.55667739000006,12012 W HIGHLANDER RD
11894,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.330579154 43.55668391000006),-116.33057915399996,43.55668391000006,11894 W HIGHLANDER RD
11780,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.3291138019999 43.55668380300006),-116.32911380199994,43.556683803000055,11780 W HIGHLANDER RD
11730,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.3286876069999 43.55668596100003),-116.32868760699995,43.55668596100003,11730 W HIGHLANDER RD
11810,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.3296540109999 43.55667351500006),-116.32965401099995,43.55667351500006,11810 W HIGHLANDER RD
12044,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.3325268039999 43.55643741400007),-116.33252680399994,43.55643741400007,12044 W HIGHLANDER RD
5160,S,GREENACRES,PL,83709,LaGrande,POINT (-116.3321836269999 43.55614976700008),-116.33218362699995,43.55614976700008,5160 S GREENACRES PL
12088,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.333022296 43.55609320200006),-116.33302229599997,43.556093202000056,12088 W HIGHLANDER RD
5123,S,MORROW,ST,83709,LaGrande,POINT (-116.322456356 43.55606362000003),-116.32245635599998,43.55606362000003,5123 S MORROW ST
12120,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.333500009 43.55595824100004),-116.33350000899998,43.55595824100004,12120 W HIGHLANDER RD
12166,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.333970452 43.55594880500007),-116.33397045199996,43.55594880500007,12166 W HIGHLANDER RD
5182,S,VALLEY,ST,83709,LaGrande,POINT (-116.324215092 43.55597953300003),-116.32421509199997,43.55597953300003,5182 S VALLEY ST
5139,S,MORROW,ST,83709,LaGrande,POINT (-116.322085215 43.55580487800006),-116.32208521499996,43.55580487800006,5139 S MORROW ST
5167,S,MORROW,ST,83709,LaGrande,POINT (-116.3217307 43.55560829800004),-116.32173069999999,43.55560829800004,5167 S MORROW ST
5224,S,VALLEY,ST,83709,LaGrande,POINT (-116.324207861 43.55541655200005),-116.32420786099999,43.555416552000054,5224 S VALLEY ST
5205,S,MORROW,ST,83709,LaGrande,POINT (-116.321332935 43.55542358400004),-116.32133293499999,43.55542358400004,5205 S MORROW ST
5211,S,MORROW,ST,83709,LaGrande,POINT (-116.320940809 43.55523884100006),-116.32094080899998,43.55523884100006,5211 S MORROW ST
5253,S,MORROW,ST,83709,LaGrande,POINT (-116.32049498 43.55505813800005),-116.32049497999998,43.55505813800005,5253 S MORROW ST
5290,S,VALLEY,ST,83709,LaGrande,POINT (-116.324196281 43.55499263300004),-116.32419628099996,43.55499263300004,5290 S VALLEY ST
5291,S,MORROW,ST,83709,LaGrande,POINT (-116.3201189389999 43.55477798800007),-116.32011893899994,43.55477798800007,5291 S MORROW ST
5312,S,VALLEY,ST,83709,LaGrande,POINT (-116.3242073869999 43.55467197900003),-116.32420738699994,43.554671979000034,5312 S VALLEY ST
5005,S,VALLEY,ST,83709,LaGrande,POINT (-116.3245370829999 43.55729545000003),-116.32453708299994,43.55729545000003,5005 S VALLEY ST
5057,S,VALLEY,ST,83709,LaGrande,POINT (-116.324555144 43.55699158600004),-116.32455514399999,43.55699158600004,5057 S VALLEY ST
11570,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.326731949 43.55678721100003),-116.32673194899996,43.55678721100003,11570 W HIGHLANDER RD
11608,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.327218046 43.55673864700003),-116.32721804599998,43.55673864700003,11608 W HIGHLANDER RD
11550,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.326372023 43.55671736500005),-116.32637202299998,43.556717365000054,11550 W HIGHLANDER RD
11654,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.327675873 43.55669021300008),-116.32767587299998,43.55669021300008,11654 W HIGHLANDER RD
11700,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.328183092 43.55668250300005),-116.32818309199996,43.55668250300005,11700 W HIGHLANDER RD
11540,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.326045664 43.55650882500004),-116.32604566399999,43.55650882500004,11540 W HIGHLANDER RD
11605,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.327100643 43.55654328800006),-116.327100643,43.55654328800006,11605 W HIGHLANDER RD
5108,S,FRUITHILL,PL,83709,LaGrande,POINT (-116.329230452 43.55635900800007),-116.32923045199999,43.55635900800007,5108 S FRUITHILL PL
11873,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.330269029 43.55646429300003),-116.33026902899996,43.55646429300003,11873 W HIGHLANDER RD
11653,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.327647857 43.55647554900003),-116.32764785699999,43.55647554900003,11653 W HIGHLANDER RD
11490,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.325591979 43.55619856800007),-116.32559197899997,43.55619856800007,11490 W HIGHLANDER RD
5150,S,FRUITHILL,PL,83709,LaGrande,POINT (-116.329227478 43.55604853800003),-116.32922747799995,43.55604853800003,5150 S FRUITHILL PL
5190,S,GREENACRES,PL,83709,LaGrande,POINT (-116.331844672 43.55581100700005),-116.33184467199999,43.555811007000045,5190 S GREENACRES PL
11462,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.324960862 43.55577108300002),-116.32496086199995,43.555771083000025,11462 W HIGHLANDER RD
5201,S,FRUITHILL,PL,83709,LaGrande,POINT (-116.329525351 43.55571807400003),-116.32952535099997,43.555718074000026,5201 S FRUITHILL PL
5200,S,FRUITHILL,PL,83709,LaGrande,POINT (-116.329224228 43.55570927100007),-116.32922422799999,43.55570927100007,5200 S FRUITHILL PL
12167,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.333945484 43.55572585500005),-116.33394548399997,43.55572585500005,12167 W HIGHLANDER RD
12121,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.333482529 43.55572821800007),-116.33348252899998,43.55572821800007,12121 W HIGHLANDER RD
11477,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.325436404 43.55578088700003),-116.32543640399996,43.555780887000026,11477 W HIGHLANDER RD
5220,S,GREENACRES,PL,83709,LaGrande,POINT (-116.331828735 43.55552580400007),-116.33182873499999,43.55552580400007,5220 S GREENACRES PL
10759,W,HIGHLANDER,CIR,83709,LaGrande,POINT (-116.317697556 43.55548438800002),-116.31769755599998,43.555484388000025,10759 W HIGHLANDER CIR
11403,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.324693924 43.55532498800005),-116.32469392399997,43.55532498800005,11403 W HIGHLANDER RD
5244,S,FRUITHILL,PL,83709,LaGrande,POINT (-116.32923272 43.55541503400008),-116.32923272,43.55541503400008,5244 S FRUITHILL PL
5245,S,FRUITHILL,PL,83709,LaGrande,POINT (-116.329522453 43.55541567100005),-116.32952245299998,43.55541567100005,5245 S FRUITHILL PL
5240,S,LOWLAND VIEW,PL,83709,LaGrande,POINT (-116.326922048 43.55540819200007),-116.32692204799997,43.55540819200007,5240 S LOWLAND VIEW PL
5270,S,GREENACRES,PL,83709,LaGrande,POINT (-116.331773406 43.55526344200007),-116.33177340599997,43.55526344200007,5270 S GREENACRES PL
5271,S,GREENACRES,PL,83709,LaGrande,POINT (-116.332302999 43.55522851100005),-116.33230299899998,43.55522851100005,5271 S GREENACRES PL
5260,S,LOWLAND VIEW,PL,83709,LaGrande,POINT (-116.326817974 43.55522785600004),-116.326817974,43.555227856000045,5260 S LOWLAND VIEW PL
11461,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.325114881 43.55557809200008),-116.32511488099999,43.555578092000076,11461 W HIGHLANDER RD
5288,S,FRUITHILL,PL,83709,LaGrande,POINT (-116.329195883 43.55511280300004),-116.32919588299995,43.55511280300004,5288 S FRUITHILL PL
5289,S,FRUITHILL,PL,83709,LaGrande,POINT (-116.3295590069999 43.55509677500004),-116.32955900699994,43.55509677500004,5289 S FRUITHILL PL
5303,S,LOWLAND VIEW,PL,83709,LaGrande,POINT (-116.327211758 43.55491508100005),-116.32721175799998,43.55491508100005,5303 S LOWLAND VIEW PL
5300,S,LOWLAND VIEW,PL,83709,LaGrande,POINT (-116.3268929389999 43.55488202700008),-116.32689293899995,43.554882027000076,5300 S LOWLAND VIEW PL
5331,S,LOWLAND VIEW,PL,83709,LaGrande,POINT (-116.327202542 43.55454362100005),-116.32720254199995,43.55454362100005,5331 S LOWLAND VIEW PL
5330,S,LOWLAND VIEW,PL,83709,LaGrande,POINT (-116.326895091 43.55451495900007),-116.32689509099998,43.55451495900007,5330 S LOWLAND VIEW PL
5379,S,LOWLAND VIEW,PL,83709,LaGrande,POINT (-116.32718662 43.55415898300004),-116.32718661999996,43.554158983000036,5379 S LOWLAND VIEW PL
5380,S,LOWLAND VIEW,PL,83709,LaGrande,POINT (-116.3269035609999 43.55411699500007),-116.32690356099994,43.55411699500007,5380 S LOWLAND VIEW PL
12184,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.333955593 43.55401964500004),-116.33395559299998,43.55401964500004,12184 W LA GRANGE ST
12132,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.333541666 43.55402175800003),-116.33354166599997,43.55402175800003,12132 W LA GRANGE ST
12096,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.333101331 43.55402126300004),-116.33310133099997,43.55402126300004,12096 W LA GRANGE ST
11968,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.3315295099999 43.55402292100007),-116.33152950999994,43.55402292100007,11968 W LA GRANGE ST
12058,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.332693938 43.55401528400006),-116.33269393799998,43.55401528400006,12058 W LA GRANGE ST
12000,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.331918875 43.55401631000007),-116.33191887499999,43.554016310000065,12000 W LA GRANGE ST
12022,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.332316744 43.55401189200006),-116.33231674399997,43.55401189200006,12022 W LA GRANGE ST
11902,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.330756271 43.55401759300003),-116.33075627099998,43.554017593000026,11902 W LA GRANGE ST
11872,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.3302914019999 43.55401550400006),-116.33029140199994,43.55401550400006,11872 W LA GRANGE ST
11934,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.331133328 43.55400659900005),-116.33113332799996,43.55400659900005,11934 W LA GRANGE ST
11818,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.329838781 43.55401317200005),-116.32983878099998,43.554013172000055,11818 W LA GRANGE ST
11798,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.3293805069999 43.55401086500007),-116.32938050699994,43.554010865000066,11798 W LA GRANGE ST
11764,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.328939979 43.55399028900007),-116.32893997899998,43.55399028900007,11764 W LA GRANGE ST
11716,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.328475006 43.55397893500003),-116.32847500599996,43.55397893500003,11716 W LA GRANGE ST
11372,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.323867916 43.55397351300007),-116.32386791599998,43.553973513000074,11372 W LA GRANGE ST
11482,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.3255923679999 43.55396056300003),-116.32559236799995,43.55396056300003,11482 W LA GRANGE ST
11456,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.3251821759999 43.55395731400006),-116.32518217599994,43.55395731400006,11456 W LA GRANGE ST
11300,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.323270929 43.55396143000007),-116.32327092899999,43.55396143000007,11300 W LA GRANGE ST
11266,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.32268726 43.55395920900003),-116.32268725999995,43.55395920900003,11266 W LA GRANGE ST
11210,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.322235579 43.55395649400003),-116.322235579,43.55395649400003,11210 W LA GRANGE ST
11194,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.321763198 43.55395885700005),-116.32176319799999,43.553958857000055,11194 W LA GRANGE ST
11140,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.321221007 43.55395643200006),-116.32122100699996,43.553956432000064,11140 W LA GRANGE ST
10701,W,HIGHLANDER,RD,83709,LaGrande,POINT (-116.31576108 43.55572489500003),-116.31576107999996,43.555724895000026,10701 W HIGHLANDER RD
11090,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.320462907 43.55395592600007),-116.32046290699998,43.55395592600007,11090 W LA GRANGE ST
4919,S,FIVE MILE,RD,83709,LaGrande,POINT (-116.314772123 43.55800569200005),-116.31477212299995,43.55800569200005,4919 S FIVE MILE RD
5261,S,LOWLAND VIEW,PL,83709,LaGrande,POINT (-116.327272262 43.55524004400007),-116.32727226199995,43.55524004400007,5261 S LOWLAND VIEW PL
11625,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.326298864 43.55309653500007),-116.32629886399997,43.553096535000066,11625 W LA GRANGE ST
11777,W,LA GRANGE,ST,83709,LaGrande,POINT (-116.329067654 43.55370737600003),-116.32906765399997,43.553707376000034,11777 W LA GRANGE ST
12124,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.333652521 43.55347935300006),-116.33365252099998,43.55347935300006,12124 W SPRING RIVER CT
12112,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.333345289 43.55350655100005),-116.33334528899996,43.553506551000055,12112 W SPRING RIVER CT
12098,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.333002989 43.55350418400008),-116.33300298899997,43.553504184000076,12098 W SPRING RIVER CT
12070,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.332631502 43.55350607800005),-116.33263150199997,43.553506078000055,12070 W SPRING RIVER CT
12014,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.331963934 43.55350518600005),-116.33196393399999,43.55350518600005,12014 W SPRING RIVER CT
11978,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.331627328 43.55350689800008),-116.33162732799997,43.55350689800008,11978 W SPRING RIVER CT
12046,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.3323240559999 43.55349907100003),-116.33232405599995,43.55349907100003,12046 W SPRING RIVER CT
11952,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.3313132709999 43.55350010300003),-116.33131327099994,43.55350010300003,11952 W SPRING RIVER CT
11850,W,SPRING RIVER,ST,83709,LaGrande,POINT (-116.330030043 43.55350662000006),-116.33003004299997,43.553506620000064,11850 W SPRING RIVER ST
11884,W,SPRING RIVER,ST,83709,LaGrande,POINT (-116.33033263 43.55349668100007),-116.33033262999999,43.55349668100007,11884 W SPRING RIVER ST
11916,W,SPRING RIVER,ST,83709,LaGrande,POINT (-116.3306220489999 43.55349091900007),-116.33062204899994,43.55349091900007,11916 W SPRING RIVER ST
11842,W,SPRING RIVER,ST,83709,LaGrande,POINT (-116.329762865 43.55346990900006),-116.32976286499996,43.55346990900006,11842 W SPRING RIVER ST
12123,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.333711749 43.55322286100005),-116.33371174899997,43.55322286100005,12123 W SPRING RIVER CT
5460,S,FRUITHILL,AVE,83709,LaGrande,POINT (-116.329765727 43.55317861100008),-116.329765727,43.55317861100008,5460 S FRUITHILL AVE
11949,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.331219736 43.55324783600003),-116.33121973599998,43.553247836000025,11949 W SPRING RIVER CT
12105,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.333062905 43.55326684000005),-116.33306290499996,43.55326684000005,12105 W SPRING RIVER CT
12049,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.332411876 43.55327496400002),-116.33241187599998,43.553274964000025,12049 W SPRING RIVER CT
12073,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.3327200589999 43.55326071000007),-116.33272005899994,43.553260710000075,12073 W SPRING RIVER CT
12027,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.332133577 43.55325941500007),-116.33213357699998,43.55325941500007,12027 W SPRING RIVER CT
12001,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.331813951 43.55326104200003),-116.33181395099996,43.55326104200003,12001 W SPRING RIVER CT
11975,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.331541347 43.55324974500007),-116.33154134699998,43.55324974500007,11975 W SPRING RIVER CT
5477,S,FRUITHILL,AVE,83709,LaGrande,POINT (-116.3300822 43.55303815300005),-116.3300822,43.553038153000045,5477 S FRUITHILL AVE
5476,S,SANTA CRUZ,WAY,83709,LaGrande,POINT (-116.330786072 43.55299599900007),-116.33078607199997,43.552995999000075,5476 S SANTA CRUZ WAY
12111,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.333327789 43.55304820400005),-116.33332778899995,43.55304820400005,12111 W SPRING RIVER CT
5478,S,FRUITHILL,AVE,83709,LaGrande,POINT (-116.329787154 43.55295459800004),-116.32978715399997,43.55295459800004,5478 S FRUITHILL AVE
12117,W,SPRING RIVER,CT,83709,LaGrande,POINT (-116.333593553 43.55307417200004),-116.33359355299996,43.55307417200004,12117 W SPRING RIVER CT
11950,W,CACTUS,CT,83709,LaGrande,POINT (-116.331237455 43.55277125700007),-116.33123745499995,43.552771257000074,11950 W CACTUS CT
5500,S,SANTA CRUZ,WAY,83709,LaGrande,POINT (-116.330784126 43.55279336300003),-116.33078412599997,43.552793363000035,5500 S SANTA CRUZ WAY
5501,S,FRUITHILL,AVE,83709,LaGrande,POINT (-116.33006756 43.55278895400005),-116.33006755999997,43.55278895400005,5501 S FRUITHILL AVE
12048,W,CACTUS,CT,83709,LaGrande,POINT (-116.332420618 43.55275554500002),-116.33242061799996,43.552755545000025,12048 W CACTUS CT
12076,W,CACTUS,CT,83709,LaGrande,POINT (-116.332716628 43.55274975500004),-116.33271662799996,43.552749755000036,12076 W CACTUS CT
12002,W,CACTUS,CT,83709,LaGrande,POINT (-116.331840721 43.55275421600004),-116.33184072099999,43.55275421600004,12002 W CACTUS CT
12024,W,CACTUS,CT,83709,LaGrande,POINT (-116.332159363 43.55274830200005),-116.33215936299996,43.552748302000055,12024 W CACTUS CT
